Lambda	Spectrum	Dark	SpecMinusDark
399.257	620.75	0	620.75
399.39	623	0	623
399.523	619	0	619
399.655	603.25	0	603.25
399.788	603.25	0	603.25
399.921	622.25	0	622.25
400.054	593.75	0	593.75
400.186	611.25	0	611.25
400.319	588.5	0	588.5
400.452	598.5	0	598.5
400.584	636.5	0	636.5
400.717	640.25	0	640.25
400.85	635.5	0	635.5
400.982	600	0	600
401.115	605.5	0	605.5
401.247	601	0	601
401.38	625	0	625
401.513	616	0	616
401.645	595.75	0	595.75
401.778	592.5	0	592.5
401.91	593.25	0	593.25
402.043	611.75	0	611.75
402.175	578.75	0	578.75
402.308	592.25	0	592.25
402.44	601.5	0	601.5
402.573	576	0	576
402.705	575.75	0	575.75
402.837	599.75	0	599.75
402.97	620	0	620
403.102	607.5	0	607.5
403.235	651.25	0	651.25
403.367	653.75	0	653.75
403.499	629.25	0	629.25
403.632	653.25	0	653.25
403.764	622.5	0	622.5
403.896	601	0	601
404.029	610.25	0	610.25
404.161	612	0	612
404.293	618.5	0	618.5
404.425	599	0	599
404.558	628.25	0	628.25
404.69	630	0	630
404.822	608.75	0	608.75
404.954	605.5	0	605.5
405.086	619.75	0	619.75
405.219	615.5	0	615.5
405.351	642.75	0	642.75
405.483	629.25	0	629.25
405.615	619	0	619
405.747	591.75	0	591.75
405.879	611.5	0	611.5
406.011	607.75	0	607.75
406.143	620	0	620
406.275	590.25	0	590.25
406.407	613.25	0	613.25
406.539	601.5	0	601.5
406.672	607.75	0	607.75
406.803	603.75	0	603.75
406.935	612.5	0	612.5
407.067	590	0	590
407.199	589	0	589
407.331	567.75	0	567.75
407.463	595.75	0	595.75
407.595	585	0	585
407.727	601.25	0	601.25
407.859	628.25	0	628.25
407.991	598.25	0	598.25
408.123	581.75	0	581.75
408.255	594.75	0	594.75
408.386	589	0	589
408.518	581	0	581
408.65	607.5	0	607.5
408.782	581.25	0	581.25
408.914	583.25	0	583.25
409.045	596.25	0	596.25
409.177	603.25	0	603.25
409.309	601	0	601
409.44	601	0	601
409.572	587	0	587
409.704	599	0	599
409.836	602.5	0	602.5
409.967	572.25	0	572.25
410.099	612.25	0	612.25
410.23	575.75	0	575.75
410.362	576.25	0	576.25
410.494	569.5	0	569.5
410.625	595	0	595
410.757	573	0	573
410.888	593.75	0	593.75
411.02	544	0	544
411.152	571	0	571
411.283	591.75	0	591.75
411.415	567.25	0	567.25
411.546	584.75	0	584.75
411.677	579.75	0	579.75
411.809	601.75	0	601.75
411.94	559.25	0	559.25
412.072	559.5	0	559.5
412.203	578.75	0	578.75
412.335	576.75	0	576.75
412.466	552.75	0	552.75
412.597	570.5	0	570.5
412.729	587	0	587
412.86	551.75	0	551.75
412.991	552.75	0	552.75
413.123	557.75	0	557.75
413.254	581.5	0	581.5
413.385	563.25	0	563.25
413.517	576.25	0	576.25
413.648	569.75	0	569.75
413.779	550.75	0	550.75
413.91	583.5	0	583.5
414.042	550.5	0	550.5
414.173	559.5	0	559.5
414.304	540.75	0	540.75
414.435	565.25	0	565.25
414.566	555.5	0	555.5
414.697	554	0	554
414.828	559	0	559
414.96	558.75	0	558.75
