Lambda	Spectrum	Dark	SpecMinusDark
409.045	382.75	0	382.75
409.177	368.75	0	368.75
409.309	358.75	0	358.75
409.44	365.75	0	365.75
409.572	355.75	0	355.75
409.704	368	0	368
409.836	364.5	0	364.5
409.967	369	0	369
410.099	364	0	364
410.23	352	0	352
410.362	354.75	0	354.75
410.494	341	0	341
410.625	347.25	0	347.25
410.757	357.75	0	357.75
410.888	350.25	0	350.25
411.02	331	0	331
411.152	350.25	0	350.25
411.283	337.75	0	337.75
411.415	355	0	355
411.546	358.25	0	358.25
411.677	325.25	0	325.25
411.809	356.25	0	356.25
411.94	334.5	0	334.5
412.072	332.75	0	332.75
412.203	354.75	0	354.75
412.335	341.25	0	341.25
412.466	333.25	0	333.25
412.597	317.5	0	317.5
412.729	345	0	345
412.86	343.5	0	343.5
412.991	340.25	0	340.25
413.123	325.75	0	325.75
413.254	330.5	0	330.5
413.385	337.25	0	337.25
413.517	356	0	356
413.648	347.25	0	347.25
413.779	334	0	334
413.91	338	0	338
414.042	345.75	0	345.75
414.173	333.75	0	333.75
414.304	330.25	0	330.25
